id,file,line,label,encoding,source,fr,status,notes
eca443521f0c,scripts/vermilion city/lt surge introduction v2 (left).rbc,196,@gymTalk2,cp1252,"Lt. Surge: Well, if it isn't my\nfavorite little Rocket man!\pHow are ya?\pNot scared lifeless from ol'\nLance's paranoid new crime-\lfighting measures, I hope? Haha!\pAnyway, I take it you brought\nthe regular goodies..?",,à_traduire,
08f91c74f8a1,scripts/vermilion city/lt surge introduction v2 (left).rbc,200,@adminTalk,cp1252,"Proton: Yes. As a matter of fact,\nthis grunt here has brought a\lparticularly strong yield straight\lfrom our top chemists.\pIt's as promised, Surge.",,à_traduire,
62ff3e20fb3a,scripts/vermilion city/lt surge introduction v2 (left).rbc,212,@gymTalk3,cp1252,"Lt. Surge: Well, I'll be!\nYou guys are really something!\pLet's have it then, little buddy.",,à_traduire,
e58d20590d9d,scripts/vermilion city/lt surge introduction v2 (left).rbc,215,@steroidDelivery,cp1252,[player] delivered the Steroids to\nLt. Surge.,,à_traduire,
997b9ce1f380,scripts/vermilion city/lt surge introduction v2 (left).rbc,218,@adminTalk2,cp1252,"Proton: Now, Surge-- the Pokémon,\nif you'd be so kind.",,à_traduire,
c13254245c28,scripts/vermilion city/lt surge introduction v2 (left).rbc,230,@gymTalk4,cp1252,"Lt. Surge: Oh yeah, that's right!\nThe Johto beasts, right?\pYeah, I had my guys stack them in\ncrates and hide them somewhere\laboard the ship.\pDon't worry one bit about getting\nyourselves aboard!\pThe doormen all happen to be my\nfolks too-- they'll let you in as\llong as I drop them a word.\pSound all right?",,à_traduire,
873c5ed9ca05,scripts/vermilion city/lt surge introduction v2 (left).rbc,233,@adminTalk3,cp1252,Proton: [.]\c\h08ó\pSo you're telling me the crates\nare all still aboard the ship?\pYou couldn't have done us the\ncourtesy of carrying them on land?,,à_traduire,
6a7610dd6277,scripts/vermilion city/lt surge introduction v2 (left).rbc,236,@gymTalk5,cp1252,"Lt. Surge: Now, Proton, easy!\pDo you know how heavy those darn\nthings are?\pIf I was to go carry those all by\nmyself, my whole back would snap\lin half, I tell ya!",,à_traduire,
dcea1b04f2a7,scripts/vermilion city/lt surge introduction v2 (left).rbc,239,@gymTalk6,cp1252,"Anyway, don't you get all worked\nup just yet-- you gotta look at\lthings from the bright side!\pI don't know if you heard, but\nthey're throwing this exclusive\lparty right on board tonight!\pRumor has it some powerful\npolitical figures might even be\lattending, so if you're lucky you\lcould end up in some quite\lexciting company, how's that?",,à_traduire,
d82ff4d14f28,scripts/vermilion city/lt surge introduction v2 (left).rbc,242,@adminTalk4,cp1252,"Proton: Yes, going out to party\nwith government officials is\ljust what we Rockets should be\ldoing right now, isn't it?",,à_traduire,
ad14c5603afb,scripts/vermilion city/lt surge introduction v2 (left).rbc,245,@adminTalk5,cp1252,"[.]\n\c\h08ó(Sigh)\pWell, I don't suppose we've got\nmuch choice.\pLet's get going, grunt.\pNo use sitting around being\nbummed out about it.",,à_traduire,
1f074c81e4e3,scripts/vermilion city/lt surge introduction v3 (right).rbc,137,@youngTalk,cp1252,"Oh, Lt. Surge, you're so strong!\nWe don't stand a chance against\lyou!",,à_traduire,
be9619965da7,scripts/vermilion city/lt surge introduction v3 (right).rbc,140,@bugTalk,cp1252,"Yeah! You're wicked powerful!\pOh, please, Surge, can't you\ntell us how you and your Pokémon\lgot so strong?\pWe want to be like you too!",,à_traduire,
ddb2d3b9c243,scripts/vermilion city/lt surge introduction v3 (right).rbc,143,@gymTalk,cp1252,"Lt. Surge: Hahaha!\nWell, I'll tell ya, kids!\pExercise your body by pushing\nyourself a little harder every\lday!\pMake sure you and your Pokémon\nboth are taking your vitamins and\lgetting a good night's sleep every\lnight!\pAnd remember: It's real important\nthat you always eat your meats and\lyour veggies!\pHahaha! That's the way to do it,\nkids! Good luck!",,à_traduire,
b5f029bd1ef5,scripts/vermilion city/lt surge introduction v3 (right).rbc,146,@youngTalk2,cp1252,"Did you hear that?\nWe can be strong like Surge!\pCome on, let's go work out!",,à_traduire,
ddc142e69a72,scripts/vermilion city/lt surge introduction v3 (right).rbc,149,@bugTalk2,cp1252,"Yeah!\nMan, I can't wait!\pI think I have some vitamins at\nhome-- we can go take them right\laway!",,à_traduire,
4521a2594523,scripts/vermilion city/lt surge introduction v3 (right).rbc,196,@gymTalk2,cp1252,"Lt. Surge: Well, if it isn't my\nfavorite little Rocket man!\pHow are ya?\pNot scared lifeless from ol'\nLance's paranoid new crime-\lfighting measures, I hope? Haha!\pAnyway, I take it you brought\nthe regular goodies..?",,à_traduire,
49bba5b0dec4,scripts/vermilion city/lt surge introduction v3 (right).rbc,200,@adminTalk,cp1252,"Proton: Yes. As a matter of fact,\nthis grunt here has brought a\lparticularly strong yield straight\lfrom our top chemists.\pIt's as promised, Surge.",,à_traduire,
f3047441c703,scripts/vermilion city/lt surge introduction v3 (right).rbc,212,@gymTalk3,cp1252,"Lt. Surge: Well, I'll be!\nYou guys are really something!\pLet's have it then, little buddy.",,à_traduire,
476b6b59d56b,scripts/vermilion city/lt surge introduction v3 (right).rbc,215,@steroidDelivery,cp1252,[player] delivered the Steroids to\nLt. Surge.,,à_traduire,
d21133c72e3a,scripts/vermilion city/lt surge introduction v3 (right).rbc,218,@adminTalk2,cp1252,"Proton: Now, Surge-- the Pokémon,\nif you'd be so kind.",,à_traduire,
d8959e47895d,scripts/vermilion city/lt surge introduction v3 (right).rbc,230,@gymTalk4,cp1252,"Lt. Surge: Oh yeah, that's right!\nThe Johto beasts, right?\pYeah, I had my guys stack them in\ncrates and hide them somewhere\laboard the ship.\pDon't worry one bit about getting\nyourselves aboard!\pThe doormen all happen to be my\nfolks too-- they'll let you in as\llong as I drop them a word.\pSound all right?",,à_traduire,
3be082c60a7c,scripts/vermilion city/lt surge introduction v3 (right).rbc,233,@adminTalk3,cp1252,Proton: [.]\c\h08ó\pSo you're telling me the crates\nare all still aboard the ship?\pYou couldn't have done us the\ncourtesy of carrying them on land?,,à_traduire,
c22ca3bc2db8,scripts/vermilion city/lt surge introduction v3 (right).rbc,236,@gymTalk5,cp1252,"Lt. Surge: Now, Proton, easy!\pDo you know how heavy those darn\nthings are?\pIf I was to go carry those all by\nmyself, my whole back would snap\lin half, I tell ya!",,à_traduire,
75a272418caa,scripts/vermilion city/lt surge introduction v3 (right).rbc,239,@gymTalk6,cp1252,"Anyway, don't you get all worked\nup just yet-- you gotta look at\lthings from the bright side!\pI don't know if you heard, but\nthey're throwing this exclusive\lparty right on board tonight!\pRumor has it some powerful\npolitical figures might even be\lattending, so if you're lucky you\lcould end up in some quite\lexciting company, how's that?",,à_traduire,
825ec54a329d,scripts/vermilion city/lt surge introduction v3 (right).rbc,242,@adminTalk4,cp1252,"Proton: Yes, going out to party\nwith government officials is\ljust what we Rockets should be\ldoing right now, isn't it?",,à_traduire,
a18b7da5717e,scripts/vermilion city/lt surge introduction v3 (right).rbc,245,@adminTalk5,cp1252,"[.]\n\c\h08ó(Sigh)\pWell, I don't suppose we've got\nmuch choice.\pLet's get going, grunt.\pNo use sitting around being\nbummed out about it.",,à_traduire,
35045d1e113a,scripts/vermilion city/lt surge introduction.rbc,137,@youngTalk,cp1252,"Oh, Lt. Surge, you're so strong!\nWe don't stand a chance against\lyou!",,à_traduire,
5dcb3557c6c6,scripts/vermilion city/lt surge introduction.rbc,140,@bugTalk,cp1252,"Yeah! You're wicked powerful!\pOh, please, Surge, can't you\ntell us how you and your Pokémon\lgot so strong?\pWe want to be like you too!",,à_traduire,
b501922b032a,scripts/vermilion city/lt surge introduction.rbc,143,@gymTalk,cp1252,"Lt. Surge: Hahaha!\nWell, I'll tell ya, kids!\pExercise your body by pushing\nyourself a little harder every\lday!\pMake sure you and your Pokémon\nboth are taking your vitamins and\lgetting a good night's sleep every\lnight!\pAnd remember: It's real important\nthat you always eat your meats and\lyour veggies!\pHahaha! That's the way to do it,\nkids! Good luck!",,à_traduire,
eb1810798836,scripts/vermilion city/lt surge introduction.rbc,146,@youngTalk2,cp1252,"Did you hear that?\nWe can be strong like Surge!\pCome on, let's go work out!",,à_traduire,
a1d25f36ed73,scripts/vermilion city/lt surge introduction.rbc,149,@bugTalk2,cp1252,"Yeah!\nMan, I can't wait!\pI think I have some vitamins at\nhome-- we can go take them right\laway!",,à_traduire,
170148d9feac,scripts/vermilion city/lt surge introduction.rbc,197,@gymTalk2,cp1252,"Lt. Surge: Well, if it isn't my\nfavorite little Rocket man!\pHow are ya?\pNot scared lifeless from ol'\nLance's paranoid new crime-\lfighting measures, I hope? Haha!\pAnyway, I take it you brought\nthe regular goodies..?",,à_traduire,
316102e7ab27,scripts/vermilion city/lt surge introduction.rbc,201,@adminTalk,cp1252,"Proton: Yes. As a matter of fact,\nthis grunt here has brought a\lparticularly strong yield straight\lfrom our top chemists.\pIt's as promised, Surge.",,à_traduire,
c74083a19f9e,scripts/vermilion city/lt surge introduction.rbc,213,@gymTalk3,cp1252,"Lt. Surge: Well, I'll be!\nYou guys are really something!\pLet's have it then, little buddy.",,à_traduire,
aaf64e2ce613,scripts/vermilion city/lt surge introduction.rbc,216,@steroidDelivery,cp1252,[player] delivered the Steroids to\nLt. Surge.,,à_traduire,
641607fdcbac,scripts/vermilion city/lt surge introduction.rbc,219,@adminTalk2,cp1252,"Proton: Now, Surge-- the Pokémon,\nif you'd be so kind.",,à_traduire,
1ad735f0f85e,scripts/vermilion city/lt surge introduction.rbc,231,@gymTalk4,cp1252,"Lt. Surge: Oh yeah, that's right!\nThe Johto beasts, right?\pYeah, I had my guys stack them in\ncrates and hide them somewhere\laboard the ship.\pDon't worry one bit about getting\nyourselves aboard!\pThe doormen all happen to be my\nfolks too-- they'll let you in as\llong as I drop them a word.\pSound all right?",,à_traduire,
3619b4b26aef,scripts/vermilion city/lt surge introduction.rbc,234,@adminTalk3,cp1252,Proton: [.]\c\h08ó\pSo you're telling me the crates\nare all still aboard the ship?\pYou couldn't have done us the\ncourtesy of carrying them on land?,,à_traduire,
6aeb7fc3d754,scripts/vermilion city/lt surge introduction.rbc,237,@gymTalk5,cp1252,"Lt. Surge: Now, Proton, easy!\pDo you know how heavy those darn\nthings are?\pIf I was to go carry those all by\nmyself, my whole back would snap\lin half, I tell ya!",,à_traduire,
ef50f5bd3b34,scripts/vermilion city/lt surge introduction.rbc,240,@gymTalk6,cp1252,"Anyway, don't you get all worked\nup just yet-- you gotta look at\lthings from the bright side!\pI don't know if you heard, but\nthey're throwing this exclusive\lparty right on board tonight!\pRumor has it some powerful\npolitical figures might even be\lattending, so if you're lucky you\lcould end up in some quite\lexciting company, how's that?",,à_traduire,
24ccbe40c42d,scripts/vermilion city/lt surge introduction.rbc,243,@adminTalk4,cp1252,"Proton: Yes, going out to party\nwith government officials is\ljust what we Rockets should be\ldoing right now, isn't it?",,à_traduire,
99fc53f8bb9d,scripts/vermilion city/lt surge introduction.rbc,246,@adminTalk5,cp1252,"[.]\n\c\h08ó(Sigh)\pWell, I don't suppose we've got\nmuch choice.\pLet's get going, grunt.\pNo use sitting around being\nbummed out about it.",,à_traduire,
5cc180893624,scripts/vermilion city/only trash.rbc,10,@sign,utf-8,Nope!\nThere's only trash here.,,à_traduire,
4f9e44ed921c,scripts/vermilion city/policeman.rbc,368,@1stTalk,cp1252,"Well, well, well!\pIf it isn't one of you Rockets\nI've heard so much about!\pI am a special officer, sent by\nLance to bring you to justice!\p[.]\pWha--\c\h08ó [.]no, I won't be arresting\nyou; those aren't my orders.\pI am here to ""facilitate your\nrehabilitation""!\pI have a set of 30 freshly pressed\nUltra Balls right here, that can\lbecome yours if you keep your\lcriminal record clean long enough!",,à_traduire,
4d7b2880960a,scripts/vermilion city/policeman.rbc,372,@1stTalk2,cp1252,"Now, then[.]\nWhat's your name, scoundrel?\p[.]\c\h08ó\n[player]?\pWell, let me check my registry\nhere for a second[.]",,à_traduire,
62c842549de7,scripts/vermilion city/policeman.rbc,376,@preItemTalk,cp1252,"My, my, what have we here?\nA Rocket bandit in the flesh!\pI'm to give you these 30 Ultra\nBalls if you keep your record\lclean for long enough, so keep it\lcool!\p[player], is it?\c\h08ó\nWell, let me see here[.]",,à_traduire,
a00de371ed2f,scripts/vermilion city/policeman.rbc,380,@postItemTalk,cp1252,"My, my, what have we here?\nA Rocket bandit in the flesh!\p[player], is it?\c\h08ó\nWell, let me see here[.]",,à_traduire,
c2d4a61ddca7,scripts/vermilion city/policeman.rbc,391,@vBadTalk,cp1252,"My goodness!\c\h08ó Y-you're one of the\nmost infamous criminals in Kanto!\pThe price on your head is a\nwhooping [$][buffer1],000!\pGrr[.] what could you possibly want\nwith me, you filthy outlaw?!\pIt will take a lot more than a\ncouple of Pokémon trades to atone\lfor your sins, I'll tell you!",,à_traduire,
f6af44e3fb99,scripts/vermilion city/policeman.rbc,395,@vBadText,cp1252,[blue_fr][.]well?,,à_traduire,
573bfc28d82c,scripts/vermilion city/policeman.rbc,399,@pBadTalk,cp1252,"Oh, my!\nYou're quite the villain!\pThe bounty on your head stands at\n[$][buffer1],000!\pThat's nothing to joke about, son.\pUnless you plan to spend the rest\nof your days in jail, I suggest\lyou change your ways soon, before\lit's all too late!",,à_traduire,
91c7979321ad,scripts/vermilion city/policeman.rbc,403,@pBadText,cp1252,[blue_fr]How can I help you t[blue_fr]urn things\n[blue_fr]around?,,à_traduire,
a5a4c567657f,scripts/vermilion city/policeman.rbc,407,@mBadTalk,cp1252,"Hm[.] Well, I've seen worse in my\ndays, but you're on a dangerous\lpath, Rocket!\pThe bounty on your head stands at\n[$][buffer1],000.\pCome back into the light while you\nstill can!",,à_traduire,
12f30648ba06,scripts/vermilion city/policeman.rbc,411,@mBadText,cp1252,[blue_fr]What can I help you [blue_fr]with?,,à_traduire,
7de6716339ed,scripts/vermilion city/policeman.rbc,414,@nBadTalk,cp1252,"Well, you're not so bad, are you?\pThe bounty on your head is a mere\n[$][buffer1],000.\pOh, a few slip-ups here and there\nhappen to the best of us, right?\pI'm glad you came to me to set\nthings straight again[.]\c\h08ó right?",,à_traduire,
de32757bce56,scripts/vermilion city/policeman.rbc,419,@nBadText,cp1252,"[blue_fr]What can I do for yo[blue_fr]u, son?",,à_traduire,
43cd606a97ac,scripts/vermilion city/policeman.rbc,423,@iTalk,cp1252,"Oh, wow! What's this? There's no\nbounty on your head at all!\pThat's what I like to see.\pThe moral road is a narrow one,\nbut you walk it all the same!",,à_traduire,
1d9ef863d563,scripts/vermilion city/policeman.rbc,426,@itemTalk,cp1252,"I like you, son.\pHere is a token of appreciation\nfrom the government for embracing\lyour new life as a law-abiding\lcitizen!",,à_traduire,
06a290e0bb50,scripts/vermilion city/policeman.rbc,431,@notYetItem,cp1252,"Keep up this behavior, and these\nBalls will be yours before long.",,à_traduire,
c68d08090e88,scripts/vermilion city/policeman.rbc,435,@noRoomTalk,cp1252,"Why, but you've no space left for\nthem, do you? Make some room!",,à_traduire,
bbb8ed4b6916,scripts/vermilion city/policeman.rbc,439,@itemMsg,cp1252,[player] received 30 Ultra Balls\nfrom the policeman!,,à_traduire,
af933c277770,scripts/vermilion city/policeman.rbc,444,@putAway,cp1252,[player] put the Ultra Balls in the\nPoké Balls pocket.,,à_traduire,
7a8163471238,scripts/vermilion city/policeman.rbc,450,@itemAlreadyGot,cp1252,"Go seek out the officers in the\nother cities, son.\pIf you keep up your good behavior,\nthey'll reward you as I have!",,à_traduire,
0b37016d7666,scripts/vermilion city/policeman.rbc,454,@1pokeMsg,cp1252,But[.] surely you can't turn in\nyour only Pokémon?\pThat would cause all sorts of\nweird question marks and humbug.\pI'm not having it!,,à_traduire,
99797621c3e1,scripts/vermilion city/policeman.rbc,458,@handInTalk,cp1252,"Fair enough!\pYou hand in one of your stolen\nPokémon to me, and we agree to\llower the bounty on your head in\lproportion to the Pokémon's level.",,à_traduire,
0f562e0f3c37,scripts/vermilion city/policeman.rbc,461,@handInTalk1.5,cp1252,"The bounty on you is [$][buffer1],000.\nWhich Pokémon will you hand in?",,à_traduire,
22b55ced15aa,scripts/vermilion city/policeman.rbc,466,@handInTalk2,cp1252,"Fine. I'll lower your bounty by\n[$][buffer1],000 for this [buffer2].",,à_traduire,
4009f9d829dc,scripts/vermilion city/policeman.rbc,469,@pkmnDeleted,cp1252,[player] turned [buffer2] in to the\npoliceman.,,à_traduire,
6416d0f2d1bb,scripts/vermilion city/policeman.rbc,473,@postDeletion,cp1252,"You made the right choice, Rocket.\nCongratulations.\pYour bounty has now been lowered\nto [$][buffer1],000.\pKeep it up and you'll be a free\nman in no time at all!",,à_traduire,
9093d56e7956,scripts/vermilion city/policeman.rbc,477,@noMoreBounty,cp1252,"Well, I'll be!\nYou did the right thing, Rocket.\pYour bounty has now been\ncompletely wiped.\pIt touches me to see that I could\nhelp you become a free man again!",,à_traduire,
